file,elapsed_time,cpu_percent,gpu_percent,ram_percent,gpu_temperature,technique
ds59_10.0-privateSMOTE3_QI2_knn3_per3,6.315183639526367,30.066666666666666,0.0,1.7000000000000002,25.0,$\epsilon$-2PrivateSMOTE
ds59_10.0-privateSMOTE3_QI2_knn5_per1,5.259101867675781,30.119999999999997,0.0,1.7,25.0,$\epsilon$-2PrivateSMOTE
ds59_10.0-privateSMOTE3_QI2_knn5_per2,6.303354263305664,33.016666666666666,0.0,1.7000000000000002,25.0,$\epsilon$-2PrivateSMOTE
ds59_10.0-privateSMOTE3_QI2_knn5_per3,6.309310674667358,27.916666666666668,0.0,1.7000000000000002,25.0,$\epsilon$-2PrivateSMOTE
ds59_10.0-privateSMOTE3_QI3_knn1_per1,5.264926671981811,37.18,0.0,1.7,25.0,$\epsilon$-2PrivateSMOTE
ds59_10.0-privateSMOTE3_QI3_knn1_per2,6.322355270385742,29.55,0.0,1.7000000000000002,25.0,$\epsilon$-2PrivateSMOTE
ds59_10.0-privateSMOTE3_QI3_knn1_per3,6.324283838272095,33.166666666666664,0.0,1.7000000000000002,25.0,$\epsilon$-2PrivateSMOTE
ds59_10.0-privateSMOTE3_QI3_knn3_per1,5.249396085739136,33.32,0.0,1.7,25.0,$\epsilon$-2PrivateSMOTE
ds59_10.0-privateSMOTE3_QI3_knn3_per2,6.314014434814453,32.050000000000004,0.0,1.7000000000000002,25.0,$\epsilon$-2PrivateSMOTE
ds59_10.0-privateSMOTE3_QI3_knn3_per3,6.296724557876587,30.8,0.0,1.7000000000000002,25.0,$\epsilon$-2PrivateSMOTE
ds59_10.0-privateSMOTE3_QI3_knn5_per1,6.319620132446289,32.18333333333333,0.0,1.7000000000000002,25.0,$\epsilon$-2PrivateSMOTE
ds59_10.0-privateSMOTE3_QI3_knn5_per2,6.345653057098389,30.083333333333332,0.0,1.7000000000000002,25.0,$\epsilon$-2PrivateSMOTE
ds59_10.0-privateSMOTE3_QI3_knn5_per3,6.332377910614014,27.450000000000003,0.0,1.7000000000000002,25.0,$\epsilon$-2PrivateSMOTE
ds59_10.0-privateSMOTE3_QI4_knn1_per1,5.26366662979126,30.8,0.0,1.7,25.0,$\epsilon$-2PrivateSMOTE
ds59_10.0-privateSMOTE3_QI4_knn1_per2,6.34568452835083,30.566666666666666,0.0,1.7000000000000002,25.0,$\epsilon$-2PrivateSMOTE
ds59_10.0-privateSMOTE3_QI4_knn1_per3,6.345354318618774,25.799999999999997,0.0,1.7000000000000002,25.0,$\epsilon$-2PrivateSMOTE
ds59_10.0-privateSMOTE3_QI4_knn3_per1,5.28316068649292,34.68,0.0,1.7,25.0,$\epsilon$-2PrivateSMOTE
ds59_10.0-privateSMOTE3_QI4_knn3_per2,6.309582233428955,28.21666666666667,0.0,1.7000000000000002,25.0,$\epsilon$-2PrivateSMOTE
ds59_10.0-privateSMOTE3_QI4_knn3_per3,6.313597679138184,33.11666666666667,0.0,1.7000000000000002,25.0,$\epsilon$-2PrivateSMOTE
ds59_10.0-privateSMOTE3_QI4_knn5_per1,5.240088224411011,32.940000000000005,0.0,1.7,25.0,$\epsilon$-2PrivateSMOTE
ds59_10.0-privateSMOTE3_QI4_knn5_per2,6.287161350250244,31.683333333333334,0.0,1.7000000000000002,25.0,$\epsilon$-2PrivateSMOTE
ds59_10.0-privateSMOTE3_QI4_knn5_per3,6.299916744232178,28.650000000000002,0.0,1.7000000000000002,25.166666666666668,$\epsilon$-2PrivateSMOTE
ds59_10.0-privateSMOTE5_QI0_knn1_per1,5.2715277671813965,31.18,0.0,1.86,25.0,$\epsilon$-3PrivateSMOTE
ds59_10.0-privateSMOTE5_QI0_knn1_per2,5.244649171829224,32.88,0.0,1.86,25.0,$\epsilon$-3PrivateSMOTE
ds59_10.0-privateSMOTE5_QI0_knn1_per3,6.307601928710937,27.75,0.0,1.8666666666666665,25.0,$\epsilon$-3PrivateSMOTE
ds59_10.0-privateSMOTE5_QI0_knn3_per1,5.247053384780884,35.660000000000004,0.0,1.86,25.0,$\epsilon$-3PrivateSMOTE
ds59_10.0-privateSMOTE5_QI0_knn3_per2,6.274556159973144,29.21666666666667,0.0,1.8666666666666665,25.0,$\epsilon$-3PrivateSMOTE
ds59_10.0-privateSMOTE5_QI0_knn3_per3,6.287982702255249,30.883333333333336,0.0,1.8666666666666665,25.0,$\epsilon$-3PrivateSMOTE
ds59_10.0-privateSMOTE5_QI0_knn5_per1,5.286436080932617,32.72,0.0,1.86,25.0,$\epsilon$-3PrivateSMOTE
ds59_10.0-privateSMOTE5_QI0_knn5_per2,6.309388160705566,29.71666666666667,0.0,1.8666666666666665,25.0,$\epsilon$-3PrivateSMOTE
ds59_10.0-privateSMOTE5_QI0_knn5_per3,6.292285919189453,29.0,0.0,1.8666666666666665,25.0,$\epsilon$-3PrivateSMOTE
ds59_10.0-privateSMOTE5_QI1_knn1_per1,5.286549091339111,34.52,0.0,1.86,25.0,$\epsilon$-3PrivateSMOTE
ds59_10.0-privateSMOTE5_QI1_knn1_per2,6.283447742462158,31.083333333333332,0.0,1.8666666666666665,25.0,$\epsilon$-3PrivateSMOTE
ds59_10.0-privateSMOTE5_QI1_knn1_per3,6.294010877609253,29.616666666666664,0.0,1.8666666666666665,25.0,$\epsilon$-3PrivateSMOTE
ds59_10.0-privateSMOTE5_QI1_knn3_per1,5.263540744781494,31.9,0.0,1.86,25.0,$\epsilon$-3PrivateSMOTE
ds59_10.0-privateSMOTE5_QI1_knn3_per2,6.335220813751221,29.033333333333335,0.0,1.8666666666666665,25.0,$\epsilon$-3PrivateSMOTE
ds59_10.0-privateSMOTE5_QI1_knn3_per3,6.329452991485596,30.3,0.0,1.8666666666666665,25.0,$\epsilon$-3PrivateSMOTE
ds59_10.0-privateSMOTE5_QI1_knn5_per1,5.254914999008179,32.480000000000004,0.0,1.86,25.0,$\epsilon$-3PrivateSMOTE
ds59_10.0-privateSMOTE5_QI1_knn5_per2,5.226909399032593,31.7,0.0,1.86,25.0,$\epsilon$-3PrivateSMOTE
ds59_10.0-privateSMOTE5_QI1_knn5_per3,6.264932870864868,26.983333333333334,0.0,1.8666666666666665,25.0,$\epsilon$-3PrivateSMOTE
ds59_10.0-privateSMOTE5_QI2_knn1_per1,5.218858003616333,30.139999999999997,0.0,1.86,25.0,$\epsilon$-3PrivateSMOTE
ds59_10.0-privateSMOTE5_QI2_knn1_per2,5.219807386398315,31.160000000000004,0.0,1.8800000000000001,25.0,$\epsilon$-3PrivateSMOTE
ds59_10.0-privateSMOTE5_QI2_knn1_per3,6.3124659061431885,29.8,0.0,1.8666666666666665,25.0,$\epsilon$-3PrivateSMOTE
ds59_10.0-privateSMOTE5_QI2_knn3_per1,5.258227348327637,33.14,0.0,1.86,25.0,$\epsilon$-3PrivateSMOTE
ds59_10.0-privateSMOTE5_QI2_knn3_per2,6.334445238113403,28.333333333333332,0.0,1.8666666666666665,25.0,$\epsilon$-3PrivateSMOTE
ds59_10.0-privateSMOTE5_QI2_knn3_per3,6.340660810470581,29.05,0.0,1.8666666666666665,25.0,$\epsilon$-3PrivateSMOTE
ds59_10.0-privateSMOTE5_QI2_knn5_per1,5.247363328933716,31.68,0.0,1.86,25.0,$\epsilon$-3PrivateSMOTE
ds59_10.0-privateSMOTE5_QI2_knn5_per2,6.298239469528198,28.566666666666666,0.0,1.8666666666666665,25.333333333333332,$\epsilon$-3PrivateSMOTE
ds59_10.0-privateSMOTE5_QI2_knn5_per3,6.321391820907593,29.616666666666664,0.0,1.883333333333333,25.833333333333332,$\epsilon$-3PrivateSMOTE
ds59_10.0-privateSMOTE5_QI3_knn1_per1,5.246488809585571,32.1,0.0,1.86,26.0,$\epsilon$-3PrivateSMOTE
ds59_10.0-privateSMOTE5_QI3_knn1_per2,6.329012155532837,28.650000000000002,0.0,1.8666666666666665,26.0,$\epsilon$-3PrivateSMOTE
ds59_10.0-privateSMOTE5_QI3_knn1_per3,6.309614419937134,29.766666666666666,0.0,1.8666666666666665,26.0,$\epsilon$-3PrivateSMOTE
ds59_10.0-privateSMOTE5_QI3_knn3_per1,5.290852308273315,34.839999999999996,0.0,1.86,26.0,$\epsilon$-3PrivateSMOTE
ds59_10.0-privateSMOTE5_QI3_knn3_per2,6.328557252883911,29.516666666666666,0.0,1.883333333333333,26.0,$\epsilon$-3PrivateSMOTE
ds59_10.0-privateSMOTE5_QI3_knn3_per3,6.314892053604126,31.8,0.0,1.8666666666666665,26.0,$\epsilon$-3PrivateSMOTE
ds59_10.0-privateSMOTE5_QI3_knn5_per1,5.264931678771973,33.519999999999996,0.0,1.8800000000000001,25.2,$\epsilon$-3PrivateSMOTE
ds59_10.0-privateSMOTE5_QI3_knn5_per2,6.291859865188599,27.916666666666668,0.0,1.8666666666666665,25.0,$\epsilon$-3PrivateSMOTE
ds59_10.0-privateSMOTE5_QI3_knn5_per3,6.294491291046143,28.55,0.0,1.8666666666666665,25.0,$\epsilon$-3PrivateSMOTE
ds59_10.0-privateSMOTE5_QI4_knn1_per1,5.250616312026977,34.0,0.0,1.8800000000000001,25.0,$\epsilon$-3PrivateSMOTE
ds59_10.0-privateSMOTE5_QI4_knn1_per2,6.3120362758636475,28.866666666666664,0.0,1.883333333333333,25.0,$\epsilon$-3PrivateSMOTE
ds59_10.0-privateSMOTE5_QI4_knn1_per3,6.320384979248047,31.2,0.0,1.883333333333333,25.0,$\epsilon$-3PrivateSMOTE
ds59_10.0-privateSMOTE5_QI4_knn3_per1,5.29402232170105,33.86,0.0,1.8800000000000001,25.0,$\epsilon$-3PrivateSMOTE
ds59_10.0-privateSMOTE5_QI4_knn3_per2,6.306463718414307,27.900000000000002,0.0,1.8666666666666665,25.0,$\epsilon$-3PrivateSMOTE
ds59_10.0-privateSMOTE5_QI4_knn3_per3,6.312498092651367,33.15,0.0,1.883333333333333,25.0,$\epsilon$-3PrivateSMOTE
ds59_10.0-privateSMOTE5_QI4_knn5_per1,5.250154972076416,33.54,0.0,1.8800000000000001,25.0,$\epsilon$-3PrivateSMOTE
ds59_10.0-privateSMOTE5_QI4_knn5_per2,6.3027942180633545,30.333333333333332,0.0,1.8666666666666665,25.0,$\epsilon$-3PrivateSMOTE
ds59_10.0-privateSMOTE5_QI4_knn5_per3,6.306994438171387,30.266666666666666,0.0,1.883333333333333,25.0,$\epsilon$-3PrivateSMOTE
ds59_10.0-privateSMOTE_QI0_knn1_per1,6.496382236480713,44.050000000000004,0.0,27.899999999999995,40.5,10.0-privateSMOTE
ds59_10.0-privateSMOTE_QI0_knn1_per2,6.498429775238037,42.1,0.0,27.933333333333334,40.333333333333336,10.0-privateSMOTE
ds59_10.0-privateSMOTE_QI0_knn1_per3,7.5708746910095215,40.471428571428575,0.0,27.928571428571427,40.0,10.0-privateSMOTE
ds59_10.0-privateSMOTE_QI0_knn3_per1,6.506657123565674,40.0,0.0,27.933333333333334,40.0,10.0-privateSMOTE
ds59_10.0-privateSMOTE_QI0_knn3_per2,6.463231801986694,41.666666666666664,0.0,27.916666666666668,40.0,10.0-privateSMOTE
ds59_10.0-privateSMOTE_QI0_knn3_per3,7.579440593719482,42.457142857142856,0.0,27.942857142857143,40.0,10.0-privateSMOTE
ds59_10.0-privateSMOTE_QI0_knn5_per1,6.49981427192688,40.016666666666666,0.0,27.899999999999995,40.0,10.0-privateSMOTE
ds59_10.0-privateSMOTE_QI0_knn5_per2,6.498995304107666,37.55,0.0,27.916666666666668,40.0,10.0-privateSMOTE
ds59_10.0-privateSMOTE_QI0_knn5_per3,7.594941139221191,38.94285714285714,0.0,27.91428571428571,40.0,10.0-privateSMOTE
ds59_10.0-privateSMOTE_QI1_knn1_per1,6.476646184921265,36.5,0.0,27.916666666666668,40.0,10.0-privateSMOTE
ds59_10.0-privateSMOTE_QI1_knn1_per2,6.523875951766968,42.86666666666667,0.0,27.95,40.0,10.0-privateSMOTE
ds59_10.0-privateSMOTE_QI1_knn1_per3,7.576258182525635,40.98571428571428,0.0,27.942857142857143,40.0,10.0-privateSMOTE
ds59_10.0-privateSMOTE_QI1_knn3_per1,6.481572389602661,35.06666666666667,0.0,27.933333333333334,40.0,10.0-privateSMOTE
ds59_10.0-privateSMOTE_QI1_knn3_per2,7.575449705123901,44.271428571428565,0.0,27.91428571428571,40.0,10.0-privateSMOTE
ds59_10.0-privateSMOTE_QI1_knn3_per3,7.569491624832153,40.34285714285714,0.0,27.942857142857143,40.0,10.0-privateSMOTE
ds59_10.0-privateSMOTE_QI1_knn5_per1,6.4693450927734375,37.0,0.0,27.95,40.0,10.0-privateSMOTE
ds59_10.0-privateSMOTE_QI1_knn5_per2,6.50046443939209,38.31666666666667,0.0,27.933333333333334,40.0,10.0-privateSMOTE
ds59_10.0-privateSMOTE_QI1_knn5_per3,7.5858941078186035,40.4,0.0,27.942857142857143,40.0,10.0-privateSMOTE
ds59_10.0-privateSMOTE_QI2_knn1_per1,7.548778295516968,41.4,0.0,27.97142857142857,40.0,10.0-privateSMOTE
ds59_10.0-privateSMOTE_QI2_knn1_per2,7.5904035568237305,41.028571428571425,0.0,27.97142857142857,41.0,10.0-privateSMOTE
ds59_10.0-privateSMOTE_QI2_knn1_per3,7.59834361076355,37.971428571428575,0.0,27.97142857142857,41.0,10.0-privateSMOTE
ds59_10.0-privateSMOTE_QI2_knn3_per1,6.518510103225708,44.28333333333333,0.0,27.95,41.0,10.0-privateSMOTE
ds59_10.0-privateSMOTE_QI2_knn3_per2,6.522049188613892,35.61666666666667,0.0,27.96666666666667,41.0,10.0-privateSMOTE
ds59_10.0-privateSMOTE_QI2_knn3_per3,7.600075006484985,39.199999999999996,0.0,27.97142857142857,41.0,10.0-privateSMOTE
ds59_10.0-privateSMOTE_QI2_knn5_per1,6.477328777313232,37.166666666666664,0.0,27.96666666666667,41.0,10.0-privateSMOTE
ds59_10.0-privateSMOTE_QI2_knn5_per2,7.6121039390563965,39.771428571428565,0.0,27.957142857142856,41.0,10.0-privateSMOTE
ds59_10.0-privateSMOTE_QI2_knn5_per3,7.589977025985718,39.08571428571429,0.0,27.97142857142857,41.0,10.0-privateSMOTE
ds59_10.0-privateSMOTE_QI3_knn1_per1,6.012746810913086,29.8,0.0,14.300000000000002,,10.0-privateSMOTE
ds59_10.0-privateSMOTE_QI3_knn1_per2,7.013451337814331,40.31428571428571,0.0,14.3,,10.0-privateSMOTE
ds59_10.0-privateSMOTE_QI3_knn1_per3,7.010867118835449,31.057142857142857,0.0,14.3,,10.0-privateSMOTE
ds59_10.0-privateSMOTE_QI3_knn3_per1,6.012097358703613,31.05,0.0,14.300000000000002,,10.0-privateSMOTE
ds59_10.0-privateSMOTE_QI3_knn3_per2,6.011516809463501,35.050000000000004,0.0,14.300000000000002,,10.0-privateSMOTE
ds59_10.0-privateSMOTE_QI3_knn3_per3,7.013646602630615,27.5,0.0,14.3,,10.0-privateSMOTE
ds59_10.0-privateSMOTE_QI3_knn5_per1,7.013062953948975,44.614285714285714,0.0,14.3,,10.0-privateSMOTE
ds59_10.0-privateSMOTE_QI3_knn5_per2,7.013164758682251,33.285714285714285,0.0,14.3,,10.0-privateSMOTE
ds59_10.0-privateSMOTE_QI3_knn5_per3,6.0109543800354,30.150000000000002,0.0,14.300000000000002,,10.0-privateSMOTE
ds59_10.0-privateSMOTE_QI4_knn1_per1,5.010617256164551,35.22,0.0,14.3,,10.0-privateSMOTE
ds59_10.0-privateSMOTE_QI4_knn1_per2,6.010857582092285,39.733333333333334,0.0,14.300000000000002,,10.0-privateSMOTE
ds59_10.0-privateSMOTE_QI4_knn1_per3,7.012255191802978,34.885714285714286,0.0,14.3,,10.0-privateSMOTE
ds59_10.0-privateSMOTE_QI4_knn3_per1,5.009059429168701,35.06,0.0,14.3,,10.0-privateSMOTE
ds59_10.0-privateSMOTE_QI4_knn3_per2,6.009633064270019,31.200000000000003,0.0,14.300000000000002,,10.0-privateSMOTE
ds59_10.0-privateSMOTE_QI4_knn3_per3,6.011483669281006,29.816666666666666,0.0,14.316666666666668,,10.0-privateSMOTE
ds59_10.0-privateSMOTE_QI4_knn5_per1,5.010881662368774,31.959999999999997,0.0,14.3,,10.0-privateSMOTE
ds59_10.0-privateSMOTE_QI4_knn5_per2,6.012667655944824,28.833333333333332,0.0,14.300000000000002,,10.0-privateSMOTE
ds59_10.0-privateSMOTE_QI4_knn5_per3,7.01557731628418,34.24285714285714,0.0,14.3,,10.0-privateSMOTE
ds59_5.0-privateSMOTE3_QI0_knn1_per1,5.237940788269043,31.059999999999995,0.0,1.7,25.0,$\epsilon$-2PrivateSMOTE
ds59_5.0-privateSMOTE3_QI0_knn1_per2,6.329894065856934,33.18333333333333,0.0,1.7000000000000002,25.0,$\epsilon$-2PrivateSMOTE
ds59_5.0-privateSMOTE3_QI0_knn1_per3,6.336240530014038,28.233333333333334,0.0,1.7000000000000002,25.0,$\epsilon$-2PrivateSMOTE
ds59_5.0-privateSMOTE3_QI0_knn3_per1,6.315556526184082,31.316666666666666,0.0,1.7000000000000002,25.0,$\epsilon$-2PrivateSMOTE
ds59_5.0-privateSMOTE3_QI0_knn3_per2,6.3025062084198,29.266666666666666,0.0,1.7000000000000002,25.0,$\epsilon$-2PrivateSMOTE
ds59_5.0-privateSMOTE3_QI0_knn3_per3,6.3168556690216064,28.333333333333332,0.0,1.7000000000000002,25.0,$\epsilon$-2PrivateSMOTE
ds59_5.0-privateSMOTE3_QI0_knn5_per1,5.283028364181518,32.86,0.0,1.7,25.0,$\epsilon$-2PrivateSMOTE
ds59_5.0-privateSMOTE3_QI0_knn5_per2,6.325272560119629,32.050000000000004,0.0,1.7000000000000002,25.0,$\epsilon$-2PrivateSMOTE
ds59_5.0-privateSMOTE3_QI0_knn5_per3,6.327339172363281,29.633333333333336,0.0,1.7000000000000002,25.0,$\epsilon$-2PrivateSMOTE
ds59_5.0-privateSMOTE3_QI1_knn1_per1,5.2476465702056885,31.919999999999998,0.0,1.7,25.0,$\epsilon$-2PrivateSMOTE
ds59_5.0-privateSMOTE3_QI1_knn1_per2,5.249610424041748,31.359999999999996,0.0,1.7,25.0,$\epsilon$-2PrivateSMOTE
ds59_5.0-privateSMOTE3_QI1_knn1_per3,6.296586513519287,32.9,0.0,1.7000000000000002,25.0,$\epsilon$-2PrivateSMOTE
ds59_5.0-privateSMOTE3_QI1_knn3_per1,5.26016640663147,30.8,0.0,1.7,25.0,$\epsilon$-2PrivateSMOTE
ds59_5.0-privateSMOTE3_QI1_knn3_per2,5.257614135742187,31.839999999999996,0.0,1.7,25.0,$\epsilon$-2PrivateSMOTE
ds59_5.0-privateSMOTE3_QI1_knn3_per3,6.327120542526245,29.850000000000005,0.0,1.7000000000000002,25.0,$\epsilon$-2PrivateSMOTE
ds59_5.0-privateSMOTE3_QI1_knn5_per1,5.28204607963562,32.62,0.0,1.7,25.0,$\epsilon$-2PrivateSMOTE
ds59_5.0-privateSMOTE3_QI1_knn5_per2,6.306304693222046,27.3,0.0,1.7000000000000002,25.0,$\epsilon$-2PrivateSMOTE
ds59_5.0-privateSMOTE3_QI1_knn5_per3,6.338445663452148,28.083333333333332,0.0,1.7000000000000002,25.0,$\epsilon$-2PrivateSMOTE
ds59_5.0-privateSMOTE3_QI2_knn1_per1,5.270501375198364,32.4,0.0,1.7,25.0,$\epsilon$-2PrivateSMOTE
ds59_5.0-privateSMOTE3_QI2_knn1_per2,6.338602542877197,30.3,0.0,1.7000000000000002,25.0,$\epsilon$-2PrivateSMOTE
ds59_5.0-privateSMOTE3_QI2_knn1_per3,6.333935737609863,28.983333333333334,0.0,1.7000000000000002,25.0,$\epsilon$-2PrivateSMOTE
ds59_5.0-privateSMOTE3_QI2_knn3_per1,5.251980781555176,33.58,0.0,1.7,25.0,$\epsilon$-2PrivateSMOTE
ds59_5.0-privateSMOTE3_QI2_knn3_per2,6.329385995864868,29.883333333333336,0.0,1.7000000000000002,25.0,$\epsilon$-2PrivateSMOTE
ds59_5.0-privateSMOTE3_QI2_knn3_per3,6.317169666290283,34.43333333333333,0.0,1.7000000000000002,25.0,$\epsilon$-2PrivateSMOTE
ds59_5.0-privateSMOTE3_QI2_knn5_per1,5.256913900375366,30.860000000000003,0.0,1.7,25.0,$\epsilon$-2PrivateSMOTE
ds59_5.0-privateSMOTE3_QI2_knn5_per2,5.25627589225769,33.54,0.0,1.7,25.0,$\epsilon$-2PrivateSMOTE
ds59_5.0-privateSMOTE3_QI2_knn5_per3,6.323826313018799,30.599999999999998,0.0,1.7000000000000002,25.0,$\epsilon$-2PrivateSMOTE
ds59_5.0-privateSMOTE3_QI3_knn1_per1,5.278466463088989,34.82,0.0,1.7,25.0,$\epsilon$-2PrivateSMOTE
ds59_5.0-privateSMOTE3_QI3_knn1_per2,6.290440320968628,28.650000000000002,0.0,1.7000000000000002,25.0,$\epsilon$-2PrivateSMOTE
ds59_5.0-privateSMOTE3_QI3_knn1_per3,6.3123462200164795,30.066666666666666,0.0,1.7000000000000002,25.0,$\epsilon$-2PrivateSMOTE
ds59_5.0-privateSMOTE3_QI3_knn3_per1,5.288147449493408,32.92,0.0,1.7,25.0,$\epsilon$-2PrivateSMOTE
ds59_5.0-privateSMOTE3_QI3_knn3_per2,5.240072965621948,32.0,0.0,1.7,25.0,$\epsilon$-2PrivateSMOTE
ds59_5.0-privateSMOTE3_QI3_knn3_per3,6.318477392196655,29.21666666666667,0.0,1.7000000000000002,25.0,$\epsilon$-2PrivateSMOTE
ds59_5.0-privateSMOTE3_QI3_knn5_per1,5.292736768722534,32.260000000000005,0.0,1.7,25.0,$\epsilon$-2PrivateSMOTE
ds59_5.0-privateSMOTE3_QI3_knn5_per2,6.317077398300171,29.05,0.0,1.7000000000000002,25.0,$\epsilon$-2PrivateSMOTE
ds59_5.0-privateSMOTE3_QI3_knn5_per3,6.322331428527832,27.650000000000002,0.0,1.7000000000000002,25.0,$\epsilon$-2PrivateSMOTE
ds59_5.0-privateSMOTE3_QI4_knn1_per1,5.284037828445435,32.739999999999995,0.0,1.7,25.0,$\epsilon$-2PrivateSMOTE
ds59_5.0-privateSMOTE3_QI4_knn1_per2,6.33034873008728,26.733333333333334,0.0,1.7000000000000002,25.0,$\epsilon$-2PrivateSMOTE
ds59_5.0-privateSMOTE3_QI4_knn1_per3,6.3254992961883545,30.116666666666664,0.0,1.7000000000000002,25.0,$\epsilon$-2PrivateSMOTE
ds59_5.0-privateSMOTE3_QI4_knn3_per1,5.259130001068115,32.28,0.0,1.7,25.0,$\epsilon$-2PrivateSMOTE
ds59_5.0-privateSMOTE3_QI4_knn3_per2,5.25631833076477,33.260000000000005,0.0,1.7,25.0,$\epsilon$-2PrivateSMOTE
ds59_5.0-privateSMOTE3_QI4_knn3_per3,6.32422947883606,28.933333333333334,0.0,1.7000000000000002,25.0,$\epsilon$-2PrivateSMOTE
ds59_5.0-privateSMOTE3_QI4_knn5_per1,5.277132272720337,30.419999999999998,0.0,1.7,25.0,$\epsilon$-2PrivateSMOTE
ds59_5.0-privateSMOTE3_QI4_knn5_per2,6.334057569503784,29.46666666666667,0.0,1.7000000000000002,25.0,$\epsilon$-2PrivateSMOTE
ds59_5.0-privateSMOTE3_QI4_knn5_per3,6.321509599685669,29.350000000000005,0.0,1.7000000000000002,25.0,$\epsilon$-2PrivateSMOTE
ds59_5.0-privateSMOTE5_QI0_knn1_per1,5.229643821716309,29.860000000000003,0.0,1.86,25.0,$\epsilon$-3PrivateSMOTE
ds59_5.0-privateSMOTE5_QI0_knn1_per2,6.314841032028198,28.3,0.0,1.8666666666666665,25.0,$\epsilon$-3PrivateSMOTE
ds59_5.0-privateSMOTE5_QI0_knn1_per3,6.283938884735107,29.583333333333332,0.0,1.883333333333333,25.0,$\epsilon$-3PrivateSMOTE
ds59_5.0-privateSMOTE5_QI0_knn3_per1,5.236648559570312,33.96,0.0,1.86,25.0,$\epsilon$-3PrivateSMOTE
ds59_5.0-privateSMOTE5_QI0_knn3_per2,6.288853168487549,28.333333333333332,0.0,1.8666666666666665,25.0,$\epsilon$-3PrivateSMOTE
ds59_5.0-privateSMOTE5_QI0_knn3_per3,6.292858362197876,30.0,0.0,1.8666666666666665,25.0,$\epsilon$-3PrivateSMOTE
ds59_5.0-privateSMOTE5_QI0_knn5_per1,5.262828826904297,35.519999999999996,0.0,1.86,25.0,$\epsilon$-3PrivateSMOTE
ds59_5.0-privateSMOTE5_QI0_knn5_per2,6.317151784896851,28.849999999999998,0.0,1.8666666666666665,25.0,$\epsilon$-3PrivateSMOTE
ds59_5.0-privateSMOTE5_QI0_knn5_per3,6.323866128921509,30.549999999999997,0.0,1.8666666666666665,25.0,$\epsilon$-3PrivateSMOTE
ds59_5.0-privateSMOTE5_QI1_knn1_per1,5.284388065338135,33.14,0.0,1.86,25.0,$\epsilon$-3PrivateSMOTE
ds59_5.0-privateSMOTE5_QI1_knn1_per2,6.307758569717407,28.516666666666666,0.0,1.8666666666666665,25.0,$\epsilon$-3PrivateSMOTE
ds59_5.0-privateSMOTE5_QI1_knn1_per3,6.30050253868103,28.45,0.0,1.8666666666666665,25.0,$\epsilon$-3PrivateSMOTE
ds59_5.0-privateSMOTE5_QI1_knn3_per1,5.2521138191223145,32.26,0.0,1.86,25.0,$\epsilon$-3PrivateSMOTE
ds59_5.0-privateSMOTE5_QI1_knn3_per2,6.301817178726196,28.21666666666667,0.0,1.8666666666666665,25.0,$\epsilon$-3PrivateSMOTE
ds59_5.0-privateSMOTE5_QI1_knn3_per3,6.315779209136963,30.133333333333336,0.0,1.8666666666666665,25.0,$\epsilon$-3PrivateSMOTE
ds59_5.0-privateSMOTE5_QI1_knn5_per1,5.282458305358887,31.6,0.0,1.86,25.0,$\epsilon$-3PrivateSMOTE
ds59_5.0-privateSMOTE5_QI1_knn5_per2,6.304254770278931,28.333333333333332,0.0,1.8666666666666665,25.0,$\epsilon$-3PrivateSMOTE
ds59_5.0-privateSMOTE5_QI1_knn5_per3,6.293620347976685,25.25,0.0,1.8666666666666665,25.0,$\epsilon$-3PrivateSMOTE
ds59_5.0-privateSMOTE5_QI2_knn1_per1,5.239921808242798,27.3,0.0,1.86,25.0,$\epsilon$-3PrivateSMOTE
ds59_5.0-privateSMOTE5_QI2_knn1_per2,5.233561277389526,28.880000000000003,0.0,1.86,25.0,$\epsilon$-3PrivateSMOTE
ds59_5.0-privateSMOTE5_QI2_knn1_per3,6.284892559051514,29.25,0.0,1.8666666666666665,25.0,$\epsilon$-3PrivateSMOTE
ds59_5.0-privateSMOTE5_QI2_knn3_per1,5.244506597518921,28.660000000000004,0.0,1.86,25.0,$\epsilon$-3PrivateSMOTE
ds59_5.0-privateSMOTE5_QI2_knn3_per2,6.317753791809082,28.849999999999998,0.0,1.8666666666666665,25.0,$\epsilon$-3PrivateSMOTE
ds59_5.0-privateSMOTE5_QI2_knn3_per3,6.339340209960937,30.516666666666666,0.0,1.883333333333333,25.0,$\epsilon$-3PrivateSMOTE
ds59_5.0-privateSMOTE5_QI2_knn5_per1,5.283535003662109,34.08,0.0,1.86,25.0,$\epsilon$-3PrivateSMOTE
ds59_5.0-privateSMOTE5_QI2_knn5_per2,6.318336486816406,30.849999999999998,0.0,1.8666666666666665,25.333333333333332,$\epsilon$-3PrivateSMOTE
ds59_5.0-privateSMOTE5_QI2_knn5_per3,6.316741466522217,30.516666666666666,0.0,1.883333333333333,26.0,$\epsilon$-3PrivateSMOTE
ds59_5.0-privateSMOTE5_QI3_knn1_per1,5.254455804824829,32.92,0.0,1.86,26.0,$\epsilon$-3PrivateSMOTE
ds59_5.0-privateSMOTE5_QI3_knn1_per2,6.317488193511963,28.483333333333334,0.0,1.883333333333333,26.0,$\epsilon$-3PrivateSMOTE
