value,ci,ds_complete,technique,ds
0.0,"(0.0, 0.0009916304059941594)",ds68_0.5-privateSMOTE_QI0_knn5_per3.csv,$\epsilon$-PrivateSMOTE,ds68
0.0441347970165868,"(0.0, 0.09913544035884167)",ds59_10.0-privateSMOTE_QI1_knn1_per2.csv,$\epsilon$-PrivateSMOTE,ds59
0.0018282198007594,"(0.0, 0.006709498431445225)",ds68_0.1-privateSMOTE_QI1_knn5_per2.csv,$\epsilon$-PrivateSMOTE,ds68
0.0,"(0.0, 0.010771089250558372)",ds32_5.0-privateSMOTE_QI1_knn5_per3.csv,$\epsilon$-PrivateSMOTE,ds32
0.0462819249241105,"(0.0136722226273963, 0.07889162722082484)",ds16_0.5-privateSMOTE_QI1_knn1_per3.csv,$\epsilon$-PrivateSMOTE,ds16
0.0040549018927846,"(0.0, 0.011156466829966483)",ds50_1.0-privateSMOTE_QI0_knn5_per1.csv,$\epsilon$-PrivateSMOTE,ds50
0.0,"(0.0, 0.005895152251406334)",ds38_0.5-privateSMOTE_QI0_knn3_per2.csv,$\epsilon$-PrivateSMOTE,ds38
0.0,"(0.0, 0.004401821798260121)",ds5_0.5-privateSMOTE_QI0_knn1_per3.csv,$\epsilon$-PrivateSMOTE,ds5
0.0028757929301231,"(0.0, 0.011709429442597508)",ds38_0.5-privateSMOTE_QI0_knn3_per1.csv,$\epsilon$-PrivateSMOTE,ds38
0.0,"(0.0, 0.001584635399574394)",ds68_10.0-privateSMOTE_QI0_knn1_per3.csv,$\epsilon$-PrivateSMOTE,ds68
0.1169071877966527,"(0.07529280588325954, 0.15852156971004597)",ds16_10.0-privateSMOTE_QI1_knn1_per2.csv,$\epsilon$-PrivateSMOTE,ds16
0.0,"(0.0, 0.006969311034646819)",ds33_10.0-privateSMOTE_QI0_knn1_per2.csv,$\epsilon$-PrivateSMOTE,ds33
0.0435986053516776,"(0.01205373673677388, 0.07514347396658136)",ds14_5.0-privateSMOTE_QI2_knn5_per2.csv,$\epsilon$-PrivateSMOTE,ds14
0.0011174174059627,"(0.0, 0.01198020841654442)",ds33_0.1-privateSMOTE_QI1_knn1_per2.csv,$\epsilon$-PrivateSMOTE,ds33
0.0707212275591151,"(0.04020360637080683, 0.10123884874742342)",ds14_0.1-privateSMOTE_QI2_knn3_per3.csv,$\epsilon$-PrivateSMOTE,ds14
0.0695481985385425,"(0.0, 0.14314982064970305)",ds2_5.0-privateSMOTE_QI1_knn3_per1.csv,$\epsilon$-PrivateSMOTE,ds2
0.0,"(0.0, 0.0029731450783264516)",ds38_0.5-privateSMOTE_QI2_knn3_per3.csv,$\epsilon$-PrivateSMOTE,ds38
0.001009631516449,"(0.0, 0.006401287534563562)",ds50_1.0-privateSMOTE_QI1_knn3_per2.csv,$\epsilon$-PrivateSMOTE,ds50
0.0457133005279395,"(0.03285590371322489, 0.0585706973426543)",ds51_10.0-privateSMOTE_QI2_knn1_per2.csv,$\epsilon$-PrivateSMOTE,ds51
0.0551110834628037,"(0.03581182617803303, 0.07441034074757455)",ds55_1.0-privateSMOTE_QI0_knn3_per1.csv,$\epsilon$-PrivateSMOTE,ds55
0.0103648228643007,"(0.0, 0.04081320333030033)",ds16_1.0-privateSMOTE_QI2_knn5_per2.csv,$\epsilon$-PrivateSMOTE,ds16
0.0689682896333603,"(0.05615768090970372, 0.08177889835701696)",ds50_0.1-privateSMOTE_QI0_knn3_per1.csv,$\epsilon$-PrivateSMOTE,ds50
0.0,"(0.0, 0.052017743926082924)",ds5_1.0-privateSMOTE_QI2_knn3_per1.csv,$\epsilon$-PrivateSMOTE,ds5
0.0413521395568115,"(0.007862575532625773, 0.07484170358099738)",ds14_10.0-privateSMOTE_QI1_knn1_per3.csv,$\epsilon$-PrivateSMOTE,ds14
0.0021537478311992,"(0.0, 0.01041400657250738)",ds38_0.1-privateSMOTE_QI1_knn5_per2.csv,$\epsilon$-PrivateSMOTE,ds38
0.0,"(0.0, 0.009586345172288988)",ds24_0.5-privateSMOTE_QI0_knn1_per2.csv,$\epsilon$-PrivateSMOTE,ds24
0.0265916941781943,"(0.013820328611007614, 0.03936305974538115)",ds51_5.0-privateSMOTE_QI2_knn1_per3.csv,$\epsilon$-PrivateSMOTE,ds51
0.0,"(0.0, 0.010774358519055408)",ds2_0.1-privateSMOTE_QI2_knn1_per3.csv,$\epsilon$-PrivateSMOTE,ds2
0.0383709506083894,"(0.008267483035358666, 0.06847441818142024)",ds4_1.0-privateSMOTE_QI0_knn3_per3.csv,$\epsilon$-PrivateSMOTE,ds4
0.0022348348119254,"(0.0, 0.01330450276634626)",ds33_5.0-privateSMOTE_QI0_knn1_per2.csv,$\epsilon$-PrivateSMOTE,ds33
0.0053344609756453,"(0.0, 0.04364929778295554)",ds16_0.5-privateSMOTE_QI0_knn3_per1.csv,$\epsilon$-PrivateSMOTE,ds16
0.0,"(0.0, 0.0038763327054480196)",ds37_1.0-privateSMOTE_QI0_knn1_per3.csv,$\epsilon$-PrivateSMOTE,ds37
0.1570590913685486,"(0.10315858713520776, 0.21095959560188943)",ds4_10.0-privateSMOTE_QI1_knn1_per1.csv,$\epsilon$-PrivateSMOTE,ds4
0.0346670696982996,"(0.0, 0.081159338058598)",ds2_5.0-privateSMOTE_QI2_knn1_per2.csv,$\epsilon$-PrivateSMOTE,ds2
0.0,"(0.0, 0.0030742262872221)",ds55_5.0-privateSMOTE_QI2_knn1_per1.csv,$\epsilon$-PrivateSMOTE,ds55
0.0138446279301714,"(0.0, 0.03877977862341797)",ds10_5.0-privateSMOTE_QI2_knn5_per3.csv,$\epsilon$-PrivateSMOTE,ds10
0.0,"(0.0, 0.0045429459929252755)",ds56_0.1-privateSMOTE_QI2_knn3_per1.csv,$\epsilon$-PrivateSMOTE,ds56
0.0,"(0.0, 0.0045429459929252755)",ds56_0.5-privateSMOTE_QI1_knn1_per1.csv,$\epsilon$-PrivateSMOTE,ds56
0.0,"(0.0, 0.021225081231679654)",ds5_5.0-privateSMOTE_QI1_knn1_per2.csv,$\epsilon$-PrivateSMOTE,ds5
0.0,"(0.0, 0.03091497950976061)",ds2_0.5-privateSMOTE_QI1_knn5_per1.csv,$\epsilon$-PrivateSMOTE,ds2
0.0406022825346043,"(0.0, 0.09166591532920183)",ds10_1.0-privateSMOTE_QI2_knn5_per1.csv,$\epsilon$-PrivateSMOTE,ds10
0.0,"(0.0, 0.07544316948306481)",ds56_1.0-privateSMOTE_QI0_knn1_per1.csv,$\epsilon$-PrivateSMOTE,ds56
0.0,"(0.0, 0.04485420268114005)",ds32_0.1-privateSMOTE_QI2_knn5_per1.csv,$\epsilon$-PrivateSMOTE,ds32
0.0,"(0.0, 0.0029984097874984216)",ds33_10.0-privateSMOTE_QI2_knn1_per3.csv,$\epsilon$-PrivateSMOTE,ds33
0.0012911886227512,"(0.0, 0.004855407265045642)",ds55_10.0-privateSMOTE_QI2_knn1_per2.csv,$\epsilon$-PrivateSMOTE,ds55
0.0,"(0.0, 0.018262668267292913)",ds24_10.0-privateSMOTE_QI2_knn1_per3.csv,$\epsilon$-PrivateSMOTE,ds24
0.0018425361855964,"(0.0, 0.009004728440694084)",ds68_10.0-privateSMOTE_QI2_knn5_per1.csv,$\epsilon$-PrivateSMOTE,ds68
0.0,"(0.0, 0.0014446203589152246)",ds56_0.5-privateSMOTE_QI2_knn1_per1.csv,$\epsilon$-PrivateSMOTE,ds56
0.0,"(0.0, 0.016248240204121533)",ds56_0.5-privateSMOTE_QI1_knn3_per2.csv,$\epsilon$-PrivateSMOTE,ds56
0.0205169907537306,"(0.0, 0.048973324319630474)",ds14_0.5-privateSMOTE_QI1_knn5_per2.csv,$\epsilon$-PrivateSMOTE,ds14
0.0,"(0.0, 0.03496145404097999)",ds10_5.0-privateSMOTE_QI0_knn1_per3.csv,$\epsilon$-PrivateSMOTE,ds10
0.0,"(0.0, 0.0032690502061361484)",ds8_10.0-privateSMOTE_QI1_knn5_per3.csv,$\epsilon$-PrivateSMOTE,ds8
0.0,"(0.0, 0.11192467020351839)",ds32_1.0-privateSMOTE_QI2_knn5_per3.csv,$\epsilon$-PrivateSMOTE,ds32
0.3396952232901685,"(0.2844711623276974, 0.39491928425263956)",ds4_0.1-privateSMOTE_QI1_knn1_per2.csv,$\epsilon$-PrivateSMOTE,ds4
0.0003230056863214,"(0.0, 0.003946287104445027)",ds55_10.0-privateSMOTE_QI2_knn5_per1.csv,$\epsilon$-PrivateSMOTE,ds55
0.0,"(0.0, 0.029678755129150476)",ds2_1.0-privateSMOTE_QI0_knn5_per3.csv,$\epsilon$-PrivateSMOTE,ds2
0.0822789776428632,"(0.04583412103344179, 0.11872383425228467)",ds14_10.0-privateSMOTE_QI0_knn5_per2.csv,$\epsilon$-PrivateSMOTE,ds14
0.0,"(0.0, 0.0045429459929252755)",ds56_10.0-privateSMOTE_QI2_knn5_per3.csv,$\epsilon$-PrivateSMOTE,ds56
0.090463676111423,"(0.010577406340109258, 0.17034994588273678)",ds59_10.0-privateSMOTE_QI1_knn5_per1.csv,$\epsilon$-PrivateSMOTE,ds59
0.0,"(0.0, 0.005696767733933335)",ds38_1.0-privateSMOTE_QI0_knn1_per2.csv,$\epsilon$-PrivateSMOTE,ds38
0.0,"(0.0, 0.0045429459929252755)",ds56_0.1-privateSMOTE_QI2_knn5_per3.csv,$\epsilon$-PrivateSMOTE,ds56
0.0107944448993242,"(0.0, 0.05112686885797249)",ds10_0.1-privateSMOTE_QI1_knn3_per3.csv,$\epsilon$-PrivateSMOTE,ds10
0.0,"(0.0, 0.0013433436529298771)",ds55_0.1-privateSMOTE_QI2_knn5_per3.csv,$\epsilon$-PrivateSMOTE,ds55
0.0,"(0.0, 0.007323661852039317)",ds37_5.0-privateSMOTE_QI0_knn5_per2.csv,$\epsilon$-PrivateSMOTE,ds37
0.0,"(0.0, 0.010190682569758)",ds33_5.0-privateSMOTE_QI0_knn3_per2.csv,$\epsilon$-PrivateSMOTE,ds33
0.008032767833577,"(0.0, 0.017174494562683013)",ds37_5.0-privateSMOTE_QI0_knn1_per3.csv,$\epsilon$-PrivateSMOTE,ds37
0.0389690625988842,"(0.004314104500007278, 0.0736240206977612)",ds16_0.5-privateSMOTE_QI2_knn5_per2.csv,$\epsilon$-PrivateSMOTE,ds16
0.0020495132502537,"(0.0, 0.027825858004074958)",ds24_0.5-privateSMOTE_QI1_knn5_per2.csv,$\epsilon$-PrivateSMOTE,ds24
0.0,"(0.0, 0.0045429459929252755)",ds56_0.1-privateSMOTE_QI0_knn1_per1.csv,$\epsilon$-PrivateSMOTE,ds56
0.0,"(0.0, 0.020223460564575052)",ds16_1.0-privateSMOTE_QI2_knn3_per2.csv,$\epsilon$-PrivateSMOTE,ds16
0.0305749876280799,"(0.01890336610436661, 0.04224660915179322)",ds51_10.0-privateSMOTE_QI2_knn1_per3.csv,$\epsilon$-PrivateSMOTE,ds51
0.0,"(0.0, 0.002711114264858369)",ds37_10.0-privateSMOTE_QI1_knn3_per1.csv,$\epsilon$-PrivateSMOTE,ds37
0.0030458078390778,"(0.0, 0.010426514424470476)",ds50_0.5-privateSMOTE_QI1_knn3_per1.csv,$\epsilon$-PrivateSMOTE,ds50
0.0,"(0.0, 0.007127049309258365)",ds24_0.5-privateSMOTE_QI2_knn3_per1.csv,$\epsilon$-PrivateSMOTE,ds24
0.0636260653326112,"(0.031832055533856186, 0.0954200751313663)",ds4_0.5-privateSMOTE_QI1_knn5_per2.csv,$\epsilon$-PrivateSMOTE,ds4
0.0,"(0.0, 0.0583020366973515)",ds59_0.5-privateSMOTE_QI1_knn3_per1.csv,$\epsilon$-PrivateSMOTE,ds59
0.0,"(0.0, 0.0045429459929252755)",ds56_1.0-privateSMOTE_QI0_knn1_per2.csv,$\epsilon$-PrivateSMOTE,ds56
0.0083871380573989,"(0.0, 0.041031724749837295)",ds24_0.1-privateSMOTE_QI1_knn1_per1.csv,$\epsilon$-PrivateSMOTE,ds24
0.0065163405672936,"(0.0, 0.03315609003532112)",ds5_0.5-privateSMOTE_QI2_knn5_per3.csv,$\epsilon$-PrivateSMOTE,ds5
0.0011062916995523,"(0.0, 0.006801851041096393)",ds33_0.1-privateSMOTE_QI0_knn1_per3.csv,$\epsilon$-PrivateSMOTE,ds33
0.0,"(0.0, 0.0045429459929252755)",ds56_0.5-privateSMOTE_QI2_knn5_per1.csv,$\epsilon$-PrivateSMOTE,ds56
0.0,"(0.0, 0.007564745932123859)",ds38_5.0-privateSMOTE_QI0_knn5_per2.csv,$\epsilon$-PrivateSMOTE,ds38
0.0288571515549012,"(0.0, 0.07499148976714023)",ds59_10.0-privateSMOTE_QI0_knn5_per3.csv,$\epsilon$-PrivateSMOTE,ds59
0.0,"(0.0, 0.03930198130752973)",ds2_0.5-privateSMOTE_QI1_knn5_per2.csv,$\epsilon$-PrivateSMOTE,ds2
0.0023267493917153,"(0.0, 0.009615631922559147)",ds51_1.0-privateSMOTE_QI1_knn5_per1.csv,$\epsilon$-PrivateSMOTE,ds51
0.0003222770051847,"(0.0, 0.0030660244600852716)",ds55_1.0-privateSMOTE_QI1_knn1_per3.csv,$\epsilon$-PrivateSMOTE,ds55
0.0338293800720092,"(0.0, 0.08250996331696653)",ds59_10.0-privateSMOTE_QI1_knn3_per3.csv,$\epsilon$-PrivateSMOTE,ds59
0.0127252130665222,"(0.0, 0.037152825950557605)",ds14_1.0-privateSMOTE_QI2_knn1_per3.csv,$\epsilon$-PrivateSMOTE,ds14
0.0333352481918698,"(0.019302817068022525, 0.04736767931571718)",ds38_0.1-privateSMOTE_QI0_knn5_per1.csv,$\epsilon$-PrivateSMOTE,ds38
0.0035230393927579,"(0.0, 0.008227188868158049)",ds50_1.0-privateSMOTE_QI0_knn3_per3.csv,$\epsilon$-PrivateSMOTE,ds50
0.0018282198007594,"(0.0, 0.006709498431445225)",ds68_0.1-privateSMOTE_QI0_knn1_per2.csv,$\epsilon$-PrivateSMOTE,ds68
0.0,"(0.0, 0.02175772252939739)",ds5_10.0-privateSMOTE_QI0_knn5_per2.csv,$\epsilon$-PrivateSMOTE,ds5
0.0,"(0.0, 0.02678884290879675)",ds5_0.5-privateSMOTE_QI2_knn3_per2.csv,$\epsilon$-PrivateSMOTE,ds5
0.0,"(0.0, 0.022149896575858675)",ds24_0.5-privateSMOTE_QI2_knn3_per2.csv,$\epsilon$-PrivateSMOTE,ds24
0.017216590396162,"(0.0, 0.035567397464840084)",ds38_10.0-privateSMOTE_QI2_knn3_per2.csv,$\epsilon$-PrivateSMOTE,ds38
0.6118311175889876,"(0.5605005111720103, 0.6631617240059648)",ds4_0.1-privateSMOTE_QI1_knn5_per3.csv,$\epsilon$-PrivateSMOTE,ds4
0.0,"(0.0, 0.0032690502061361484)",ds8_5.0-privateSMOTE_QI1_knn5_per3.csv,$\epsilon$-PrivateSMOTE,ds8
0.0390180602292251,"(0.0, 0.07831994905397607)",ds10_10.0-privateSMOTE_QI0_knn5_per2.csv,$\epsilon$-PrivateSMOTE,ds10
0.0076741901216778,"(0.0, 0.033214605717896736)",ds14_0.5-privateSMOTE_QI1_knn5_per3.csv,$\epsilon$-PrivateSMOTE,ds14
0.0,"(0.0, 0.024922629341017737)",ds32_0.1-privateSMOTE_QI2_knn1_per3.csv,$\epsilon$-PrivateSMOTE,ds32
0.0,"(0.0, 0.0045429459929252755)",ds56_10.0-privateSMOTE_QI1_knn3_per2.csv,$\epsilon$-PrivateSMOTE,ds56
0.0337487910985044,"(0.01915488074393108, 0.04834270145307781)",ds32_0.1-privateSMOTE_QI1_knn3_per2.csv,$\epsilon$-PrivateSMOTE,ds32
0.0042920888672498,"(0.0, 0.011654455385829737)",ds38_1.0-privateSMOTE_QI0_knn3_per2.csv,$\epsilon$-PrivateSMOTE,ds38
0.0,"(0.0, 0.025233548170361525)",ds16_1.0-privateSMOTE_QI2_knn3_per3.csv,$\epsilon$-PrivateSMOTE,ds16
0.3394007827768107,"(0.28918109301259287, 0.3896204725410286)",ds16_0.1-privateSMOTE_QI2_knn1_per2.csv,$\epsilon$-PrivateSMOTE,ds16
0.0016108658808918,"(0.0, 0.004492999936694264)",ds55_5.0-privateSMOTE_QI2_knn5_per2.csv,$\epsilon$-PrivateSMOTE,ds55
0.0023698908325162,"(0.0, 0.027689884098016017)",ds33_5.0-privateSMOTE_QI1_knn1_per1.csv,$\epsilon$-PrivateSMOTE,ds33
0.0,"(0.0, 0.006356774428184523)",ds37_5.0-privateSMOTE_QI0_knn1_per1.csv,$\epsilon$-PrivateSMOTE,ds37
0.1640555682053637,"(0.11626768811944516, 0.21184344829128227)",ds14_0.1-privateSMOTE_QI1_knn5_per1.csv,$\epsilon$-PrivateSMOTE,ds14
0.0,"(0.0, 0.0)",ds5_10.0-privateSMOTE_QI1_knn3_per1.csv,$\epsilon$-PrivateSMOTE,ds5
0.0687161505592201,"(0.03631852243698332, 0.10111377868145693)",ds16_10.0-privateSMOTE_QI2_knn1_per3.csv,$\epsilon$-PrivateSMOTE,ds16
0.0,"(0.0, 0.023254422042742334)",ds56_5.0-privateSMOTE_QI0_knn1_per1.csv,$\epsilon$-PrivateSMOTE,ds56
0.0607716896396758,"(0.030799521358709236, 0.09074385792064238)",ds4_1.0-privateSMOTE_QI2_knn3_per3.csv,$\epsilon$-PrivateSMOTE,ds4
0.0,"(0.0, 0.018150587881290044)",ds14_0.5-privateSMOTE_QI2_knn5_per3.csv,$\epsilon$-PrivateSMOTE,ds14
0.003425587494317,"(0.0, 0.01827279651256448)",ds10_0.5-privateSMOTE_QI1_knn3_per3.csv,$\epsilon$-PrivateSMOTE,ds10
0.002772744823067,"(0.0, 0.010788840285580036)",ds68_0.5-privateSMOTE_QI1_knn3_per1.csv,$\epsilon$-PrivateSMOTE,ds68
0.0,"(0.0, 0.0075187398023606675)",ds59_10.0-privateSMOTE_QI0_knn3_per3.csv,$\epsilon$-PrivateSMOTE,ds59
0.0,"(0.0, 0.0032690502061361484)",ds8_5.0-privateSMOTE_QI1_knn3_per3.csv,$\epsilon$-PrivateSMOTE,ds8
0.0200079302021242,"(0.0, 0.07872150537656938)",ds59_5.0-privateSMOTE_QI0_knn1_per2.csv,$\epsilon$-PrivateSMOTE,ds59
0.0,"(0.0, 0.007288083182484195)",ds33_1.0-privateSMOTE_QI0_knn3_per2.csv,$\epsilon$-PrivateSMOTE,ds33
0.0,"(0.0, 0.003069696049638692)",ds33_0.5-privateSMOTE_QI1_knn1_per2.csv,$\epsilon$-PrivateSMOTE,ds33
0.0,"(0.0, 0.002711114264858369)",ds37_5.0-privateSMOTE_QI1_knn5_per3.csv,$\epsilon$-PrivateSMOTE,ds37
0.0027740267677936,"(0.0, 0.008325117323854858)",ds51_0.5-privateSMOTE_QI1_knn5_per1.csv,$\epsilon$-PrivateSMOTE,ds51
0.0043136893951847,"(0.0, 0.013356865601831396)",ds38_0.1-privateSMOTE_QI2_knn5_per3.csv,$\epsilon$-PrivateSMOTE,ds38
0.0239325222255918,"(0.0, 0.06735859820217666)",ds59_0.1-privateSMOTE_QI1_knn1_per2.csv,$\epsilon$-PrivateSMOTE,ds59
0.0,"(0.0, 0.0036442592656356276)",ds50_1.0-privateSMOTE_QI2_knn5_per2.csv,$\epsilon$-PrivateSMOTE,ds50
0.0,"(0.0, 0.0045429459929252755)",ds56_10.0-privateSMOTE_QI1_knn5_per2.csv,$\epsilon$-PrivateSMOTE,ds56
0.0583873817314166,"(0.02797531022303343, 0.08879945323979979)",ds14_10.0-privateSMOTE_QI2_knn5_per2.csv,$\epsilon$-PrivateSMOTE,ds14
0.0,"(0.0, 0.04359479530699719)",ds59_0.5-privateSMOTE_QI0_knn5_per2.csv,$\epsilon$-PrivateSMOTE,ds59
0.0155876250395537,"(0.0, 0.04752563814277775)",ds16_0.5-privateSMOTE_QI2_knn1_per1.csv,$\epsilon$-PrivateSMOTE,ds16
0.0593631180869479,"(0.047099355997833534, 0.07162688017606235)",ds50_0.1-privateSMOTE_QI1_knn1_per1.csv,$\epsilon$-PrivateSMOTE,ds50
0.0,"(0.0, 0.0032690502061361484)",ds8_1.0-privateSMOTE_QI0_knn1_per3.csv,$\epsilon$-PrivateSMOTE,ds8
0.0010106519024619,"(0.0, 0.006754296039968924)",ds50_1.0-privateSMOTE_QI0_knn5_per2.csv,$\epsilon$-PrivateSMOTE,ds50
0.0215099599656179,"(0.0, 0.06328452893580822)",ds4_5.0-privateSMOTE_QI0_knn3_per1.csv,$\epsilon$-PrivateSMOTE,ds4
0.0419499456885886,"(0.0, 0.10634300155496723)",ds56_1.0-privateSMOTE_QI2_knn3_per2.csv,$\epsilon$-PrivateSMOTE,ds56
0.0,"(0.0, 0.0)",ds55_1.0-privateSMOTE_QI2_knn5_per1.csv,$\epsilon$-PrivateSMOTE,ds55
0.0,"(0.0, 0.002711114264858369)",ds37_5.0-privateSMOTE_QI2_knn5_per1.csv,$\epsilon$-PrivateSMOTE,ds37
0.5230649583359033,"(0.47235205516154566, 0.5737778615102609)",ds16_0.1-privateSMOTE_QI0_knn5_per3.csv,$\epsilon$-PrivateSMOTE,ds16
0.007814113097273,"(0.0, 0.03958329661244323)",ds4_1.0-privateSMOTE_QI2_knn1_per2.csv,$\epsilon$-PrivateSMOTE,ds4
0.0,"(0.0, 0.02604948369373615)",ds14_1.0-privateSMOTE_QI2_knn1_per2.csv,$\epsilon$-PrivateSMOTE,ds14
0.002307421740047,"(0.0, 0.0071523798087046)",ds51_1.0-privateSMOTE_QI1_knn3_per3.csv,$\epsilon$-PrivateSMOTE,ds51
0.1355773588163093,"(0.09564622495785707, 0.17550849267476165)",ds16_10.0-privateSMOTE_QI0_knn3_per2.csv,$\epsilon$-PrivateSMOTE,ds16
0.002032847855789,"(0.0, 0.02518878541273195)",ds24_0.5-privateSMOTE_QI1_knn3_per2.csv,$\epsilon$-PrivateSMOTE,ds24
0.4156379299297256,"(0.3605573548239053, 0.470718505035546)",ds4_0.1-privateSMOTE_QI1_knn5_per2.csv,$\epsilon$-PrivateSMOTE,ds4
0.0074352181199463,"(0.0, 0.014968156808386417)",ds51_10.0-privateSMOTE_QI1_knn3_per1.csv,$\epsilon$-PrivateSMOTE,ds51
0.2065662354002243,"(0.15305572486913027, 0.26007674593131846)",ds16_0.1-privateSMOTE_QI1_knn1_per1.csv,$\epsilon$-PrivateSMOTE,ds16
0.0,"(0.0, 0.04359479530699719)",ds59_0.1-privateSMOTE_QI1_knn1_per3.csv,$\epsilon$-PrivateSMOTE,ds59
0.009922195512478,"(0.0, 0.02479981224982839)",ds24_0.1-privateSMOTE_QI1_knn5_per3.csv,$\epsilon$-PrivateSMOTE,ds24
0.0,"(0.0, 0.0)",ds37_10.0-privateSMOTE_QI0_knn1_per2.csv,$\epsilon$-PrivateSMOTE,ds37
0.0282108622863796,"(0.0, 0.05775124405981798)",ds16_1.0-privateSMOTE_QI0_knn3_per2.csv,$\epsilon$-PrivateSMOTE,ds16
0.0,"(0.0, 0.005962651985264772)",ds32_10.0-privateSMOTE_QI1_knn1_per3.csv,$\epsilon$-PrivateSMOTE,ds32
0.0,"(0.0, 0.0032690502061361484)",ds8_10.0-privateSMOTE_QI2_knn5_per1.csv,$\epsilon$-PrivateSMOTE,ds8
0.0098560654981462,"(0.0, 0.06235467284712522)",ds59_5.0-privateSMOTE_QI1_knn1_per2.csv,$\epsilon$-PrivateSMOTE,ds59
0.0,"(0.0, 0.016709691069114373)",ds24_1.0-privateSMOTE_QI0_knn3_per3.csv,$\epsilon$-PrivateSMOTE,ds24
0.0099816192591703,"(0.0, 0.027646645818462517)",ds24_10.0-privateSMOTE_QI2_knn5_per3.csv,$\epsilon$-PrivateSMOTE,ds24
0.0,"(0.0, 0.0032690502061361484)",ds8_1.0-privateSMOTE_QI1_knn1_per1.csv,$\epsilon$-PrivateSMOTE,ds8
0.03884990123582,"(0.0, 0.08993841714112714)",ds59_0.1-privateSMOTE_QI0_knn1_per2.csv,$\epsilon$-PrivateSMOTE,ds59
0.0869747003016159,"(0.06790792137963074, 0.10604147922360112)",ds55_0.1-privateSMOTE_QI0_knn3_per1.csv,$\epsilon$-PrivateSMOTE,ds55
0.0283151127470934,"(0.012563828629707344, 0.044066396864479634)",ds32_0.1-privateSMOTE_QI1_knn5_per2.csv,$\epsilon$-PrivateSMOTE,ds32
0.0050544409158929,"(0.0, 0.015421965455005113)",ds38_1.0-privateSMOTE_QI0_knn1_per1.csv,$\epsilon$-PrivateSMOTE,ds38
0.0523330868100141,"(0.037953982160251254, 0.06671219145977707)",ds51_0.1-privateSMOTE_QI0_knn5_per3.csv,$\epsilon$-PrivateSMOTE,ds51
0.0488684502926297,"(0.03849841525425257, 0.05923848533100701)",ds50_10.0-privateSMOTE_QI0_knn1_per2.csv,$\epsilon$-PrivateSMOTE,ds50
0.0,"(0.0, 0.0045429459929252755)",ds56_10.0-privateSMOTE_QI0_knn1_per2.csv,$\epsilon$-PrivateSMOTE,ds56
0.0169519995656808,"(0.0, 0.05276975387110773)",ds24_0.1-privateSMOTE_QI0_knn5_per1.csv,$\epsilon$-PrivateSMOTE,ds24
0.0,"(0.0, 0.08611398762947478)",ds2_10.0-privateSMOTE_QI1_knn1_per1.csv,$\epsilon$-PrivateSMOTE,ds2
0.0,"(0.0, 0.003870767644335871)",ds51_5.0-privateSMOTE_QI1_knn1_per1.csv,$\epsilon$-PrivateSMOTE,ds51
0.0103134925599825,"(0.0, 0.07744133730459583)",ds59_1.0-privateSMOTE_QI0_knn5_per1.csv,$\epsilon$-PrivateSMOTE,ds59
0.0,"(0.0, 0.005206161104318176)",ds37_1.0-privateSMOTE_QI0_knn1_per2.csv,$\epsilon$-PrivateSMOTE,ds37
0.0,"(0.0, 0.008652890132053068)",ds5_5.0-privateSMOTE_QI1_knn3_per3.csv,$\epsilon$-PrivateSMOTE,ds5
0.0018215593789098,"(0.0, 0.005145182703742977)",ds68_0.1-privateSMOTE_QI2_knn1_per3.csv,$\epsilon$-PrivateSMOTE,ds68
0.0561451564268168,"(0.0, 0.11570277093700349)",ds2_10.0-privateSMOTE_QI0_knn3_per2.csv,$\epsilon$-PrivateSMOTE,ds2
0.0,"(0.0, 0.027245463690373218)",ds5_0.5-privateSMOTE_QI0_knn1_per1.csv,$\epsilon$-PrivateSMOTE,ds5
0.0,"(0.0, 0.0029984097874984216)",ds33_10.0-privateSMOTE_QI2_knn5_per3.csv,$\epsilon$-PrivateSMOTE,ds33
0.0,"(0.0, 0.0032690502061361484)",ds8_5.0-privateSMOTE_QI2_knn1_per2.csv,$\epsilon$-PrivateSMOTE,ds8
0.0036749156236694,"(0.0, 0.01035617575741997)",ds68_10.0-privateSMOTE_QI0_knn3_per1.csv,$\epsilon$-PrivateSMOTE,ds68
0.0,"(0.0, 0.0045429459929252755)",ds56_10.0-privateSMOTE_QI1_knn1_per3.csv,$\epsilon$-PrivateSMOTE,ds56
0.0,"(0.0, 0.009080929827779983)",ds38_0.5-privateSMOTE_QI1_knn3_per1.csv,$\epsilon$-PrivateSMOTE,ds38
0.0,"(0.0, 0.002711114264858369)",ds37_1.0-privateSMOTE_QI1_knn1_per1.csv,$\epsilon$-PrivateSMOTE,ds37
0.0306967604867115,"(0.0016384179666677698, 0.05975510300675535)",ds16_0.5-privateSMOTE_QI0_knn5_per2.csv,$\epsilon$-PrivateSMOTE,ds16
0.0022769492236373,"(0.0, 0.005716915140054294)",ds68_5.0-privateSMOTE_QI2_knn1_per3.csv,$\epsilon$-PrivateSMOTE,ds68
0.0,"(0.0, 0.002711114264858369)",ds37_0.5-privateSMOTE_QI1_knn1_per1.csv,$\epsilon$-PrivateSMOTE,ds37
0.0,"(0.0, 0.0033275841963492005)",ds68_0.5-privateSMOTE_QI2_knn3_per1.csv,$\epsilon$-PrivateSMOTE,ds68
